school_name,school_type,gu,dong,address,address_detail,founded
서울사근초등학교,초등학교,성동구,사근동,서울특별시 성동구 사근동11길 16,(사근동/ 사근초등학교),19670711
서울사당초등학교,초등학교,관악구,남현동,서울특별시 관악구 남현4길 51,/ 서울사당초등학교 (남현동),19720713
서울산업정보학교,각종학교(고),관악구,신림동,서울특별시 관악구 신림로 67,/ 서울산업정보학교 (신림동),19830302
서울삼각산초등학교,초등학교,강북구,미아동,서울특별시 강북구 삼양로19길 141,(미아동/삼각산초등학교),20011231
서울삼광초등학교,초등학교,용산구,후암동,서울특별시 용산구 두텁바위로1나길 19,/ 서울삼광초등학교 (후암동),19451101
서울삼릉초등학교,초등학교,강남구,삼성동,서울특별시 강남구 봉은사로63길 22,(삼성동/삼릉초등학교),19850429
서울삼선초등학교,초등학교,성북구,삼선동,서울특별시 성북구 보문로29길 106,(삼선동3가/서울삼선초등학교),19490901
서울삼성초등학교,초등학교,관악구,신림동,서울특별시 관악구 대학7길 52,/ 삼성초등학교 (신림동),19720803
서울삼성학교,특수학교,동작구,상도동,서울특별시 동작구 양녕로30길 19-4,(상도동/ 서울삼성학교),19830303
서울삼양초등학교,초등학교,강북구,미아동,서울특별시 강북구 삼양로49길 17,(미아동/삼양초등학교),19591110
서울삼육초등학교,초등학교,동대문구,회기동,서울특별시 동대문구 회기로10길 63,/ 서울삼육초등학교 (회기동),19190401
서울삼일초등학교,초등학교,동작구,사당동,서울특별시 동작구 사당로23나길 27,/ 서울삼일초등학교 (사당동),20070901
서울삼전초등학교,초등학교,송파구,삼전동,서울특별시 송파구 백제고분로28길 19,(삼전동),19831007
서울삼정초등학교,초등학교,강서구,방화동,서울특별시 강서구 금낭화로 222,/ 서울삼정초등학교 (방화동),19940506
서울상경초등학교,초등학교,노원구,상계동,서울특별시 노원구 수락산로 237,(상계동/상경초등학교),19890504
서울상계초등학교,초등학교,노원구,상계동,서울특별시 노원구 상계로9길 39,/ 서울상계초등학교 (상계동),19460911
서울상곡초등학교,초등학교,노원구,상계동,서울특별시 노원구 노원로38길 34,/ 서울상곡초등학교 (상계동),19880928
서울상도초등학교,초등학교,동작구,상도동,서울특별시 동작구 성대로21길 62,(상도동/상도초등학교),19660206
서울상봉초등학교,초등학교,중랑구,상봉동,서울특별시 중랑구 동일로126가길 11,/ 서울상봉초등학교 (상봉동),19831025
서울상수초등학교,초등학교,노원구,상계동,서울특별시 노원구 동일로216길 66,/ 서울상수초등학교 (상계동),19880209
서울상신초등학교,초등학교,은평구,신사동,서울특별시 은평구 가좌로 361,(신사동),19820707
서울상암초등학교,초등학교,마포구,상암동,서울특별시 마포구 월드컵북로 353,(상암동/상암초등학교),19720710
서울상원초등학교,초등학교,노원구,상계동,서울특별시 노원구 한글비석로54길 119,(상계동),19890513
서울상월초등학교,초등학교,노원구,상계동,서울특별시 노원구 동일로221길 27,(상계동),19900120
서울상일초등학교,초등학교,강동구,상일동,서울특별시 강동구 천호대로 1477,(상일동),19211002
서울상지초등학교,초등학교,마포구,상암동,서울특별시 마포구 월드컵로42길 30,/ 서울상지초등학교 (상암동),20070605
서울상천초등학교,초등학교,노원구,상계동,서울특별시 노원구 덕릉로 443,/ 서울상천초등학교 (상계동),19890930
서울상현초등학교,초등학교,동작구,상도동,서울특별시 동작구 상도로58길 21,(상도동),20120901
서울새롬학교,특수학교,관악구,봉천동,서울특별시 관악구 보라매로 44,/ 서울새롬학교 (봉천동/ 삼육외래센터),19690728
서울새솔초등학교,초등학교,중랑구,신내동,서울특별시 중랑구 신내역로1길 164,(신내동/서울새솔초등학교),20140301
서울서강초등학교,초등학교,마포구,상수동,서울특별시 마포구 독막로 113,(상수동/서강초등학교),19370401
서울서교초등학교,초등학교,마포구,서교동,서울특별시 마포구 와우산로23길 20-27,(서교동),19620712
서울서래초등학교,초등학교,서초구,방배동,서울특별시 서초구 방배로 260,(방배동/서래초등학교),19830404
서울서빙고초등학교,초등학교,용산구,서빙고동,서울특별시 용산구 서빙고로51길 14,/ 서울서빙고초등학교 (서빙고동),19451101
서울서신초등학교,초등학교,은평구,신사동,서울특별시 은평구 은평터널로 150,(신사동),20050301
서울서원초등학교,초등학교,서초구,반포동,서울특별시 서초구 고무래로 63,/ 서울서원초등학교 (반포동),19841130
서울서이초등학교,초등학교,서초구,서초동,서울특별시 서초구 서운로 35,(서초동/서이초등학교),19831203
서울서일초등학교,초등학교,서초구,서초동,서울특별시 서초구 남부순환로339길 38,(서초동/서일초등학교),19861016
서울서정초등학교,초등학교,양천구,목동,서울특별시 양천구 목동로8길 19,(목동/서울서정초등학교),19870831
서울서진학교,특수학교,강서구,가양동,서울특별시 강서구 양천로55길 22,(가양동),20200301
서울서초초등학교,초등학교,서초구,서초동,서울특별시 서초구 서운로 178,(서초동/서초초등학교),19801004
서울석계초등학교,초등학교,성북구,석관동,서울특별시 성북구 한천로58길 273,(석관동),20050301
서울석관초등학교,초등학교,성북구,석관동,서울특별시 성북구 돌곶이로22길 21,/ 서울석관초등학교 (석관동/서울석관초등학교),19710525
서울석촌초등학교,초등학교,송파구,석촌동,서울특별시 송파구 가락로11길 26,/ 서울석촌초등학교 (석촌동),19890807
서울선곡초등학교,초등학교,노원구,월계동,서울특별시 노원구 광운로2길 1,/ 서울선곡초등학교 (월계동),19740901
서울선린초등학교,초등학교,강동구,둔촌동,서울특별시 강동구 진황도로61길 29,/ 서울선린초등학교 (둔촌동),19850701
서울선사초등학교,초등학교,강동구,암사동,서울특별시 강동구 올림픽로 837,/ 서울선사초등학교 (암사동/ 서울선사초등학교),20010901
서울선유초등학교,초등학교,영등포구,양평동,서울특별시 영등포구 선유로43가길 14,(양평동3가/ 서울선유초등학교),20070301
서울성내초등학교,초등학교,강동구,성내동,서울특별시 강동구 성내로3길 19,(성내동/ 서울성내초등학교),19690301
서울성북초등학교,초등학교,성북구,성북동,서울특별시 성북구 성북로 102-10,(성북동/서울성북초등학교),19460901
서울성산초등학교,초등학교,마포구,합정동,서울특별시 마포구 양화로3길 94,/ 서울성산초등학교 (합정동),19690301
서울성서초등학교,초등학교,마포구,성산동,서울특별시 마포구 성미산로7길 24,(성산동),19831203
서울성수초등학교,초등학교,성동구,성수동,서울특별시 성동구 아차산로17길 21,(성수동2가),19720901
서울성원초등학교,초등학교,마포구,성산동,서울특별시 마포구 월드컵로36길 34,(성산동),19861022
서울성일초등학교,초등학교,강동구,성내동,서울특별시 강동구 성내로15길 33,/ 서울성일초등학교 (성내동),19831006
서울성자초등학교,초등학교,광진구,자양동,서울특별시 광진구 뚝섬로56길 7,/ 서울성자초등학교 (자양동),19840518
서울세검정초등학교,초등학교,종로구,신영동,서울특별시 종로구 세검정로9길 1,(신영동/서울세검정초등학교),19481124
서울세곡초등학교,초등학교,구로구,고척동,서울특별시 구로구 고척로33길 34,(고척동/세곡초등학교),19721101
서울세륜초등학교,초등학교,송파구,방이동,서울특별시 송파구 양재대로 1264,/ 서울세륜초등학교 (방이동),19881208
서울세명초등학교,초등학교,강남구,세곡동,서울특별시 강남구 자곡로 55,/ 서울세명초등학교 (세곡동),20120830
서울세종고등학교,고등학교,강남구,수서동,서울특별시 강남구 광평로51길 36,/ 서울세종고등학교 (수서동),19581228
서울소의초등학교,초등학교,마포구,아현동,서울특별시 마포구 마포대로24길 42,(아현동/소의초등학교),19330501
서울송례초등학교,초등학교,송파구,장지동,서울특별시 송파구 위례순환로 439 ,(장지동),20140301
서울송원초등학교,초등학교,성동구,송정동,서울특별시 성동구 동일로43길 9,(송정동),20090301
서울송전초등학교,초등학교,송파구,잠실동,서울특별시 송파구 석촌호수로 159,(잠실동),19780511
서울송정초등학교,초등학교,강서구,공항동,서울특별시 강서구 공항대로3길 18,(공항동),19360906
서울송중초등학교,초등학교,강북구,미아동,서울특별시 강북구 오현로 9,(미아동/송중초등학교),19830701
서울송천초등학교,초등학교,강북구,미아동,서울특별시 강북구 삼양로20길 29,(미아동/서울송천초등학교),19661216
서울송파초등학교,초등학교,송파구,송파동,서울특별시 송파구 백제고분로 400,(송파동),19851021
서울송화초등학교,초등학교,강서구,방화동,서울특별시 강서구 방화대로34길 2,(방화동/송화초등학교),19900120
서울수락초등학교,초등학교,노원구,상계동,서울특별시 노원구 동일로 1745,(상계동/서울수락초등학교),19830406
서울수리초등학교,초등학교,은평구,불광동,서울특별시 은평구 불광로14길 10-10,(불광동),20110301
서울수명초등학교,초등학교,강서구,내발산동,서울특별시 강서구 수명로1길 84,(내발산동),20080301
서울수색초등학교,초등학교,은평구,수색동,서울특별시 은평구 수색로16길 21,(수색동),19350401
서울수서초등학교,초등학교,강남구,수서동,서울특별시 강남구 광평로51길 46,(수서동/수서초등학교),19920715
서울수송초등학교,초등학교,강북구,번동,서울특별시 강북구 한천로124길 14,(번동),20010901
서울수암초등학교,초등학교,노원구,중계동,서울특별시 노원구 중계로12길 9,(중계동/수암초등학교),20000301
서울수유초등학교,초등학교,강북구,,서울특별시 강북구 삼양로74길 39,/ 수유초등학교 ,19670309
