ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM,lat,lng,geocode_source
B10,서울특별시교육청,강동구,교습소,3000027282,콕스(COX)영어교습소,20161024,20161024,개원,        ,99991231,3,9,입시.검정 및 보습,보통교과,"초등영어(주3회,회120분)",보습,"초등영어(주3회,회120분):250000, 중등영어(주3회,회120분):260000, 고등영어(주3회,회120분):300000",Y,N,서울특별시 강동구 풍성로 130,", 208호 (성내동)",5393,02-6402-2136,20231018,37.5314608230473,127.126536132745,rdnma
B10,서울특별시교육청,강동구,교습소,3000020152,쿠키수학교습소,20090604,20090604,개원,        ,99991231,29,6,입시.검정 및 보습,보통교과,초등수학(주3회90분),보습,"초등수학(주3회90분):180000, 중등수학1(주3회90분):230000, 중등수학2(주3회95분):240000, 중등수학3(주3회105분):260000, 고등수학1(주3회105분):300000, 고등수학2(주3회115분):330000, 고등수학3(주3회140분):380000",N,N,서울특별시 강동구 성안로 170,", 2층 203호 일부 (길동, 한빛아파트)",5354,02-476-7112,20250330,37.5380417838979,127.136049334964,rdnma
B10,서울특별시교육청,강동구,교습소,3000019184,쿠키영어교습소,20140127,20140127,개원,        ,99991231,16,8,입시.검정 및 보습,보통교과,,보습, ,N,N,서울특별시 강동구 동남로65길 54,", 1층일부 (명일동)",134827,02-428-1133,20231018,37.5478511176618,127.152928605911,rdnma
B10,서울특별시교육청,강동구,교습소,3000030766,큐브레인고래힐수학교습소,20180108,20180108,개원,        ,99991231,39,5,입시.검정 및 보습,보통교과,"사고력수학(4주)(주2회,회65분)",보습,"사고력수학(4주)(주2회,회65분):98000, 초등수학1(주1회,회60분):48000, 초등수학2(주2회,회60분):96000, 중등수학(주3회,회100분):250000, 초등수학3(주3회,회60분):144000, 초등수학4(주4회,회60분):190000, 초등수학5(주5회,회60분):230000, 중등수학(주2회, 회당160분):270000",Y,N,서울특별시 강동구 아리수로50길 50,", 상가동 238호 (고덕동)",5229,010-2226-7469,20250727,37.5576864625383,127.148577708994,rdnma
B10,서울특별시교육청,강동구,교습소,3000011355,큐브레인수학교습소,20110628,20110628,개원,        ,99991231,5,5,입시.검정 및 보습,보통교과,"초등수학(주1회, 회당125분)",보습,"초등수학(주1회, 회당125분):98000, 초등수학(주2회,회100분):156000",Y,N,서울특별시 강동구 고덕로27길 28,", 111호 (암사동, 강동 현대홈타운)",134764,010-3030-5464,20240707,37.55594140285,127.138044533953,rdnma
B10,서울특별시교육청,강동구,교습소,3000048132,크래커영어교습소,20231109,20231109,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,"초등영어(4.2주)(주4회,회70분)",보습,"초등영어(4.2주)(주4회,회70분):225000, 중등영어(4.2주)(주4회,회70분):239000",Y, ,서울특별시 강동구 올림픽로91길 41-3,1층 일부(101호) (천호동),5244,010-5538-0071,20260201,37.5483097012344,127.124408637097,rdnma
B10,서울특별시교육청,강동구,교습소,3000023227,크리아트미술교습소,20150520,20150520,개원,        ,99991231,14,7,예능(대),예능(중),"미술(아동)(주1회, 회150분)",미술,"미술(아동)(주1회, 회150분):100000",Y,N,서울특별시 강동구 성안로9길 60,", 1층일부(102호) (성내동)",134850,02-6012-6749,20250727,37.5299556495719,127.128171441929,rdnma
B10,서울특별시교육청,강동구,교습소,3000048934,클라라바이올린교습소,20240305,20240305,개원,        ,        ,0,6,예능(대),,,, ,Y, ,서울특별시 강동구 아리수로97길 20,"207호(강일동,강일리버파크5단지아파트)",5209,02-4283-524,20251123,37.5685142719635,127.178137155501,rdnma
B10,서울특별시교육청,강동구,교습소,21127,클라라음악교습소,20080703,20080703,개원,        ,99991231,6,5,예능(대),예능(중),초급(주4회60분),음악, ,Y,N,서울특별시 강동구 상암로 305,", 상가동 2층 201호 (상일동,현대빌라)",134837,070-4117-2987,20231018,37.5463311682149,127.156546490644,rdnma
B10,서울특별시교육청,강동구,교습소,3000039817,클라비어음악교습소,20210915,20210915,개원,        ,99991231,45,5,예능(대),예능(중),"피아노초급(주5회,회60분)",음악,"피아노초급(주5회,회60분):140000, 피아노중급(주5회,회60분):150000, 피아노고급(주5회,회60분):160000, 바이올린초급(주5회,회60분):140000, 바이올린중급(주5회,회60분):150000, 바이올린고급(주5회,회60분):160000, 실용음악기타(주2회,회60분):120000, 실용음악우크렐레(주2회,회60분):120000, 입시피아노(주2회, 회60분):120000",Y,N,서울특별시 강동구 고덕로 133,", 314호(암사동) (암사동, 강동롯데캐슬퍼스트아파트)",5236,02-429-7988,20231018,37.5552528493133,127.140347239304,rdnma
B10,서울특별시교육청,강동구,교습소,3000036960,클랑미술교습소,20200601,20200601,개원,        ,99991231,18,6,예능(대),예능(중),"미술유치1(4주)(주1회,회160분)",미술,"미술유치1(4주)(주1회,회160분):100000, 미술유치2(4주)(주2회,회125분):140000, 미술초등1(4주)(주1회,회200분):120000, 미술초등2(4주)(주2회,회190분):190000, 유초등도예(4주)(총3회,회275분):125000",Y,N,서울특별시 강동구 동남로82길 97,", 2층 202호 (고덕동)",5220,010-7403-6116,20250727,37.5605204912915,127.16243770021,rdnma
B10,서울특별시교육청,강동구,교습소,3000043302,클레어잉글리쉬랩영어교습소,20230215,20230215,개원,        ,99991231,5,5,국제화,외국어,"실용영어(파닉스)(4주)(주2회, 회115분)",실용외국어(유아/초·중·고),"실용영어(파닉스)(4주)(주2회, 회115분):220000, 실용영어(리딩2)(4주)(주2회, 회165분):320000, 실용영어(리딩3)(4주)(주1회, 회165분):160000, 영어(주2회, 회145분):280000",Y,N,서울특별시 강동구 명일로10길 25,", 103호 (둔촌동, 에코빌)",5366,02-475-0579,20240428,37.5317131158377,127.145459581712,rdnma
B10,서울특별시교육청,강동구,교습소,3000048838,클로이영어교습소,20240219,20240219,개원,        ,        ,0,7,국제화,외국어,"초등영어A(주5회,회60분)",실용외국어(유아/초·중·고),"초등영어A(주5회,회60분):240000, 초등영어B(주4회,회60분):193000, 초등영어C(주3회,회60분):145000, 초등영어D(주2회,회60분):96000, 초등영어E(주1회,회60분):48000, 초등영어F(주1회,회90분):72000, 초등영어G(주2회,회90분):144000, 초등영어H(주3회,회90분):217000",Y, ,서울특별시 강동구 고덕로46길 71,1층 7호(명일동),5267,010-6497-5060,20240317,37.5514650651938,127.146279040222,rdnma
B10,서울특별시교육청,강동구,교습소,3000051027,키스톤영어교습소,20240829,20240829,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,"초등영어(4.2주)(주3회,회85분)",보습,"초등영어(4.2주)(주3회,회85분):200000, 중등영어1(4.2주)(주2회,회150분):250000, 중등영어2(4.2주)(주3회,2회90분+1회120분):250000",Y, ,서울특별시 강동구 올림픽로91길 30,", 130호(암사동, 힐스테이트 암사 상가동)",5242,02-000-0000,20260201,37.5489339540171,127.125136976054,rdnma
B10,서울특별시교육청,강동구,교습소,15668,키움수학교습소,20061221,20061221,개원,        ,99991231,128,6,입시.검정 및 보습,보통교과,"초등수학(주5회,회당65분)",보습,"초등수학(주5회,회당65분):240000, 초등특강(주5회,회당65분):240000, 중등수학(주3회,회당125분):300000, 중등특강(주3회,회당125분):300000, 중등수학(4주)(주3회, 회당120분):280000, 초등수학(4주)(주5회, 회당60분):230000, 중등특강(4주)(주3회, 회당120분):280000, 초등특강(4주)(주5회, 회당60분):230000, 중등특강2(4주)(주3회,회당120분):290000, 중등수학(4주)(주3회,회당120분):290000",Y,N,서울특별시 강동구 풍성로67길 51,",  1층 일부 (둔촌동)",134817,02-471-3678,20250209,37.5298825923466,127.141721792178,rdnma
B10,서울특별시교육청,강동구,교습소,3000053486,키즈엔리딩올림픽파크포레온영어교습소,20251106,20251106,개원,        ,        ,0,9,국제화,외국어,"초등외국어A(4주)(주3회,회100분)",외국어,"초등외국어A(4주)(주3회,회100분):290000, 초등외국어B(4주)(주2회,회120분):230000, 초등외국어C(4주)(주1회,회125분):120000",Y, ,서울특별시 강동구 양재대로 1300,", 3307호 (둔촌동)",5410,010-4248-8598,20260301,37.5249677176279,127.140290598327,rdnma
B10,서울특별시교육청,강동구,교습소,3000036763,키키미술교습소,20200423,20200423,개원,        ,99991231,24,6,예능(대),예능(중),"미술1(주1회,회235분)",미술,"미술1(주1회,회235분):140000, 미술2(주2회,회250분):150000, 미술3(주1회,회200분):120000, 미술4(주1회,회215분):130000",Y,N,서울특별시 강동구 고덕로 353,", 상가동 258호 (고덕동, 고덕그라시움아파트(상가1동))",5224,010-8962-7117,20250727,37.557135101795,127.164510295845,rdnma
B10,서울특별시교육청,강동구,교습소,3000053951,타임투잉글리쉬(Time to English)영어교습소,20260112,20260112,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,서울특별시 강동구 구천면로41길 65,", 1층 일부 (천호동)",5321,010-5244-6311,20260201,37.5475382863848,127.130565707641,rdnma
B10,서울특별시교육청,강동구,교습소,24016,탑소프트웨어컴퓨터교습소,20000601,20000601,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,"컴퓨터(주5회,회60분)",보습,"컴퓨터(주5회,회60분):100000, 컴퓨터(주5회,회60분):200000",Y,N,서울특별시 강동구 풍성로 136,3층 302호 (성내동),5394,02-485-1309,20240225,37.5312770529116,127.127008055107,rdnma
B10,서울특별시교육청,강동구,교습소,7009,탑스즈키바이올린교습소,20041119,20041119,개원,        ,99991231,20,9,예능(대),예능(중),"바이올린입시1(주2회, 회90분)",음악,"바이올린입시1(주2회, 회90분):200000, 바이올린입시2(주3회, 회65분):200000, 바이올린입시3(주3회, 회75분):250000, 바이올린입시4(주3회, 회110분):370000",Y,N,서울특별시 강동구 동남로75길 13-25,",  6층 일부 (명일동)",134825,02-481-2241,20240317,37.5530682649558,127.155472908009,rdnma
B10,서울특별시교육청,강동구,교습소,3000033060,태풍수학교습소,20181123,20181123,개원,        ,99991231,56,6,입시.검정 및 보습,보통교과,"초등수학(주4회,회70분)",보습, ,Y,N,서울특별시 강동구 고덕로 133,", 상가동 338호 좌측 일부 (암사동)",5236,02-000-0000,20251214,37.5552528493133,127.140347239304,rdnma
B10,서울특별시교육청,강동구,교습소,3000041925,태형쌤수학교습소,20220721,20220721,개원,        ,99991231,16,4,입시.검정 및 보습,보통교과,"초등A(4.2주)(주5회, 회90분)",보습, ,Y,N,서울특별시 강동구 아리수로93나길 38,", 312호 (강일동, 아이메디컬)",5415,02-481-7169,20231018,37.5719495468616,127.173931648055,rdnma
B10,서울특별시교육청,강동구,교습소,3000035388,탱크과학교습소,20191016,20191016,개원,        ,99991231,84,7,입시.검정 및 보습,보통교과,"고등과학1(4주)(주2회, 회180분)",보습,"고등과학1(4주)(주2회, 회180분):320000, 고등과학2(4주)(주2회, 회180분):300000, 고등과학3(4주)(주2회, 회180분):280000, 고등과학4(4주)(주2회, 회150분):270000, 고등과학5(4주)(주2회, 회150분):260000, 고등과학6(4주)(주2회, 회150분):250000, 고등과학11(4주)(주2회, 회120분):190000, 고등과학7(4주)(주2회, 회150분):240000, 고등과학8(4주)(주2회, 회150분):230000, 고등과학9(4주)(주2회, 회120분):210000, 고등과학10(4주)(주2회, 회120분):200000, 중등과학1(4주)(주2회, 회180분):290000, 중등과학2(4주)(주2회, 회180분):270000, 중등과학3(4주)(주2회, 회180분):250000, 중등과학4(4주)(주2회, 회150분):240000, 중등과학5(4주)(주2회, 회150분):230000, 고등특강1(2회, 회120분):50000, 고등특강2(2회, 회180분):70000, 고등특강3(2회, 회240분):100000",Y,N,서울특별시 강동구 고덕로62길 27,", 3층 301호 (명일동, 명일삼환아파트)",5269,02-2653-7985,20251214,37.5536016508145,127.153548420662,rdnma
B10,서울특별시교육청,강동구,교습소,3000043346,테스트,20230224,19850505,개원,        ,99991231,0,0,입시.검정 및 보습,보통교과,테스트,보습,테스트:300000,Y,N,서울특별시 송파구 잠실로 26,", 평생교육건강 (잠실동, 강동송파교육지원청)",5502,020-0000-0000,20251214,37.5144071588248,127.08882351174,rdnma
B10,서울특별시교육청,강동구,교습소,3000011452,토론하는아이들국어교습소,20110705,20110705,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,"초등저중논술(주1회,140분)",보습,"초등저중논술(주1회,140분):110000, 초등고급논술(주1회150분):120000, 중등국어(주1회,회당190분):160000",Y,N,서울특별시 강동구 양재대로96길 79,", 상가 2층 201호 (둔촌동,둔촌 신동아아파트)",134709,02-0000-0000,20231018,37.5290428670219,127.141490090166,rdnma
B10,서울특별시교육청,강동구,교습소,3000037519,토토영어교습소,20200914,20200914,개원,        ,99991231,36,9,입시.검정 및 보습,보통교과,"초등저영어(주3회, 회60분)",보습,"초등저영어(주3회, 회60분):145000, 초등고학년영어(주2회, 회 120분):193000, 중등영어(주2회, 회180분):308000, 고등영어(주2회, 회180분):344000",Y,N,서울특별시 강동구 아리수로97길 68,", 201호 (강일동, 강일리버파크2단지아파트)",5208,010-2764-5468,20250907,37.5687307561536,127.176654612273,rdnma
B10,서울특별시교육청,강동구,교습소,3000050870,투인스잉글리시영어교습소,20240730,20240730,개원,        ,        ,0,9,국제화,외국어,"유아A(주3회, 회85분)",실용외국어(유아/초·중·고),"유아A(주3회, 회85분):204000, 초등A(주3회, 회75분):230000, 초등B(주3회, 회80분):240000, 초등C(주3회, 회85분):250000, 초등D(주3회, 회85분):260000, 유아B(주3회, 회90분):210000, 유아C(주5회, 회55분):220000, 유아D(주3회, 회95분):228000, 초등E(주2회, 회70분):144000, 초등F(주1회, 회50분):50000, 중등A(주3회, 회90분):278000, 중등B(주3회, 회100분):300000",Y, ,서울특별시 강동구 고덕로98길 75,", 1층 801호(상일동, e편한세상 고덕 어반브릿지 4001동)",5416,010-5251-3997,20250126,37.5550531894037,127.180529039552,rdnma
B10,서울특별시교육청,강동구,교습소,3000050332,튼튼영어마스터클럽상일영어교습소,20240502,20240502,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,"초등영어A(주5회, 회55분)",보습,"초등영어A(주5회, 회55분):220000, 중등영어A(4주)(주2회, 회160분):260000, 초등영어B(주5회, 회60분):240000, 초등영어C(주5회, 회65분):260000, 중등영어B(4주)(주2회, 회180분):290000, 중등영어C(4주)(주3회, 회120분):290000",Y, ,서울특별시 강동구 고덕로80길 123,124호(상일동),5276,010-3545-0864,20250608,37.5509309412134,127.165596070167,rdnma
B10,서울특별시교육청,강동구,교습소,3000052653,파인딩아이(Finding I)영어교습소,20250602,20250602,개원,        ,        ,0,7,국제화,외국어,"초등영어A(주3회, 회65분)",실용외국어(유아/초·중·고),"초등영어A(주3회, 회65분):201000, 초등영어B(주3회, 회85분):263000, 초등영어C(주3회, 회90분):278000, 초중등영어D(주3회, 회100분):309000, 초중등영어E(주3회, 회105분):325000, 초중등영어F(주3회, 회110분):340000, 초중등영어G(주3회, 회120분):370000",Y, ,서울특별시 강동구 고덕로 140,", 상가동 206호 일부 (암사동)",5256,010-4982-2061,20260201,37.5544585121936,127.140740945473,rdnma
