학교명,도로명주소,학교종류,전화번호,홈페이지,설립구분
자양고등학교,서울특별시 광진구 뚝섬로37길 28,고등학교,02-2049-4100,http://jayang.sen.hs.kr,공립
자양중학교,서울특별시 광진구 뚝섬로41길 33,중학교,02-446-0365,http://jayang.sen.ms.kr,공립
자운고등학교,서울특별시 도봉구 노해로69길 150,고등학교,02-998-2929,http://jawoon.sen.hs.kr,공립
잠신고등학교,서울특별시 송파구 잠실로 24,고등학교,02-417-8771,http://jamsin.sen.hs.kr,공립
잠신중학교,서울특별시 송파구 잠실로 12,중학교,02-2251-1234,http://jamsin.ms.kr,공립
잠실고등학교,서울특별시 송파구 올림픽로33길 71,고등학교,02-2141-3700,http://jamsil.sen.hs.kr,공립
잠실여자고등학교,서울특별시 송파구 송파대로38길 8,고등학교,02-2140-8031,http://www.jamsilg.hs.kr,사립
잠실여자중학교,서울특별시 송파구 송파대로38길 8,중학교,02-2140-8131,http://jamsilg.sen.ms.kr,사립
잠실중학교,서울특별시 송파구 올림픽로35길 130,중학교,02-420-8051,http://jamsil.sen.ms.kr,공립
잠일고등학교,서울특별시 송파구 백제고분로 21,고등학교,02-2141-2000,http://jamil.sen.hs.kr,공립
장승중학교,서울특별시 동작구 장승배기로10가길 25,중학교,02-812-4416,https://jangseung.sen.ms.kr,공립
장안중학교,서울특별시 중랑구 동일로 780,중학교,02-6930-3300,http://www.jangan70.ms.kr,공립
장원중학교,서울특별시 중구 동호로15길 93-34,중학교,02-2238-1181,http://www.jangwon.ms.kr,공립
장위중학교,서울특별시 성북구 장위로4길 70,중학교,02-941-1672,http://www.jangwi.ms.kr,공립
장충고등학교,서울특별시 중구 동호로15길 93,고등학교,02-2233-9990,http://www.jangchung.hs.kr,사립
장충중학교,서울특별시 중구 동호로15길 93,중학교,02-2233-9990,http://www.jangchung.ms.kr,사립
장평중학교,서울특별시 동대문구 답십리로72길 158,중학교,02-2243-8282,http://www.jangpyung.ms.kr,공립
장훈고등학교,서울특별시 영등포구 영등포로64길 26,고등학교,02-842-6921,http://www.janghoon.hs.kr,사립
재한몽골학교,서울특별시 광진구 광장로1가길 13-10,외국인학교,02-3437-7078,http://mongolschool.org/,사립
재현고등학교,서울특별시 노원구 덕릉로82길 64,고등학교,02-932-4812,http://jaehyun.sen.hs.kr,사립
재현중학교,서울특별시 노원구 덕릉로82길 64,중학교,02-932-4816,http://jaehyun.sen.ms.kr,사립
전농중학교,서울특별시 동대문구 사가정로13길 71,중학교,02-2242-6652,http://www.jeonnong.ms.kr,공립
전동중학교,서울특별시 동대문구 장안벚꽃로 291,중학교,02-2212-9266,http://jeondong.sen.ms.kr,공립
전일중학교,서울특별시 동대문구 사가정로13길 67,중학교,02-2245-2745,http://www.jeonil.ms.kr,공립
정신여자고등학교,서울특별시 송파구 올림픽로4길 16,고등학교,02-423-4014,http://chungshin.sen.hs.kr,사립
정신여자중학교,서울특별시 송파구 올림픽로4길 16,중학교,02-423-4123,http://chungshin.sen.ms.kr,사립
정원여자중학교,서울특별시 서대문구 연희로37안길 51,중학교,02-394-6301,https://jungwon.sen.ms.kr/,사립
정의여자고등학교,서울특별시 도봉구 노해로49길 69,고등학교,02-992-5104,http://jeongeui.sen.hs.kr,사립
정의여자중학교,서울특별시 도봉구 노해로49길 69,중학교,02-3499-5300,http://www.jeongeui.ms.kr,사립
정화여자중학교,서울특별시 동대문구 홍릉로15길 50,중학교,02-966-9332,http://www.jhg.ms.kr,사립
종로산업정보학교,서울특별시 종로구 종로58길 28,각종학교(고),02-2237-0465,http://jongno.sen.hs.kr,공립
종암중학교,서울특별시 성북구 종암로5길 80-17,중학교,02-928-7041,http://jongam.sen.ms.kr,공립
주몽학교,서울특별시 강동구 상암로 369,특수학교,070-8255-0505,http://www.jumong.sc.kr,사립
중경고등학교,서울특별시 용산구 이촌로84길 34,고등학교,02-793-2540,http://jungkyung.hs.kr,공립
중계중학교,서울특별시 노원구 덕릉로76길 23,중학교,02-932-2545,http://junggye.sen.ms.kr,공립
중동고등학교,서울특별시 강남구 일원로 7,고등학교,02-3411-0100,www.joongdong.hs.kr,사립
중동중학교,서울특별시 강남구 일원로8길 37,중학교,070-7092-9300,https://joongdong.sen.ms.kr/ ,사립
중랑중학교,서울특별시 중랑구 동일로140길 33,중학교,02-437-5312,http://www.joongrang.ms.kr,공립
중산고등학교,서울특별시 강남구 일원로14길 22,고등학교,02-2112-9000,http://www.jungsan.hs.kr,사립
중암중학교,서울특별시 마포구 월드컵북로38길 25,중학교,02-309-5778, http://joongam.sen.ms.kr  ,공립
중앙고등학교,서울특별시 종로구 창덕궁길 164,고등학교,02-742-1321,http://choongang.sen.hs.kr,사립
중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,고등학교,02-579-4005,http://www.cau.hs.kr,사립
중앙대학교사범대학부속중학교,서울특별시 동작구 서달로 124,중학교,02-827-9114,http://www.cau.ms.kr,사립
중앙대학교사범대학부속초등학교,서울특별시 동작구 서달로 135,초등학교,02-815-0145,https://cau.sen.es.kr,사립
중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,고등학교,02-362-3062,http://jungang-girls.sen.hs.kr,사립
중앙여자중학교,서울특별시 서대문구 북아현로11가길 7,중학교,02-362-3063,http://jungang1940.ms.kr,사립
중앙중학교,서울특별시 종로구 창덕궁길 164,중학교,02-742-1325,https://choongang.sen.ms.kr/,사립
중원중학교,서울특별시 노원구 공릉로 420,중학교,02-971-2788,http://joongwon.ms.kr,공립
중평중학교,서울특별시 노원구 동일로203길 87,중학교,02-977-3026,http://jungpyong.sen.ms.kr/,공립
중화고등학교,서울특별시 중랑구 봉화산로27길 62,고등학교,02-491-6807,http://www.jung-hwa.hs.kr,공립
중화중학교,서울특별시 중랑구 용마산로 364,중학교,02-439-5811,http://www.junghwa.ms.kr,공립
증산중학교,서울특별시 은평구 증산로5길 27-30,중학교,02-303-9294,http://www.jeungsan.ms.kr,공립
지구촌기독외국인학교,서울특별시 용산구 독서당로 115,외국인학교,02-797-0234,http://www.gcfskorea.org,사립
지구촌학교,서울특별시 구로구 오리로 1189,각종학교(초),02-6910-1004,https://globalsarang.sen.sc.kr,사립
지구촌학교 고등학교,서울특별시 구로구 오리로 1189,각종학교(고),02-6910-1004,http://globalsarang.sen.sc.kr,사립
지구촌학교 중학교,서울특별시 구로구 오리로 1189,각종학교(중),02-6910-1004,http://,사립
진관고등학교,서울특별시 은평구 진관4로 26,고등학교,02-358-0783,http://www.jingwan.hs.kr,공립
진관중학교,서울특별시 은평구 진관4로 36,중학교,02-383-5378/5379,http://jingwan.sen.ms.kr,공립
진명여자고등학교,서울특별시 양천구 목동로 170,고등학교,02-2643-1711,http://jm.sen.hs.kr,사립
진선여자고등학교,서울특별시 강남구 선릉로85길 27,고등학교,02-2148-0400,http://www.jinseon.hs.kr,사립
진선여자중학교,서울특별시 강남구 선릉로85길 27,중학교,02-2185-4300,http://jinseon.sen.ms.kr,사립
창덕여자고등학교,서울특별시 송파구 양재대로 1240,고등학교,02-401-4924,http://changduk.sen.hs.kr,공립
창덕여자중학교,서울특별시 중구 정동길 22,중학교,02-2125-8000,http://cd.sen.ms.kr,공립
창동고등학교,서울특별시 도봉구 노해로62길 7,고등학교,02-3146-0600,http://changdong.sen.hs.kr,공립
창동중학교,서울특별시 도봉구 방학로 32,중학교,02-2289-6600,http://www.changdong.ms.kr,공립
창문여자고등학교,서울특별시 강북구 월계로 61,고등학교,02-986-1701,http://www.changmun.hs.kr,사립
창문여자중학교,서울특별시 강북구 월계로 61,중학교,02-986-1703,http://changmun.sen.ms.kr,사립
창북중학교,서울특별시 도봉구 노해로62길 33,중학교,02-907-8244,http://www.changbook.ms.kr,공립
창일중학교,서울특별시 도봉구 노해로66길 60,중학교,02-994-5934,http://www.changil.ms.kr,공립
창천중학교,서울특별시 마포구 백범로1길 56,중학교,02-701-9595,http://changchun.sen.ms.kr,공립
천왕중학교,서울특별시 구로구 천왕로 63,중학교,02-2618-2832,http://cheonwang.ms.kr,공립
천일중학교,서울특별시 강동구 천중로 57,중학교,02-470-3542,http://www.cheonil.ms.kr,공립
천호중학교,서울특별시 강동구 상암로 153,중학교,02-470-7075,http://www.cheonho.ms.kr,공립
청담고등학교,서울특별시 강남구 압구정로 419,고등학교,02-3496-8203,http://www.chungdam.hs.kr,공립
청담중학교,서울특별시 강남구 압구정로61길 36,중학교,02-511-5151,http://www.cheongdam.ms.kr,공립
청량고등학교,서울특별시 동대문구 왕산로 303,고등학교,02-959-4362,http://www.chungryang.hs.kr,공립
청량중학교,서울특별시 동대문구 왕산로 301,중학교,02-966-4284,http://cheongryang.sen.ms.kr,공립
청운중학교,서울특별시 종로구 창의문로 51,중학교,02-737-0582,https://cheongun.sen.ms.kr,공립
청원고등학교,서울특별시 노원구 한글비석로 506,고등학교,02-3399-7771,http://www.cheongwon.hs.kr,사립
청원여자고등학교,서울특별시 노원구 한글비석로 506,고등학교,02-3399-7811,http://www.cheongwon-gh.hs.kr,사립
청원중학교,서울특별시 노원구 한글비석로 506,중학교,02-3399-7878,http://cheongwon.ms.kr,사립
청원초등학교,서울특별시 노원구 한글비석로 506,초등학교,02-3399-7888,http://www.cheongwon-seoul.es.kr,사립
추계초등학교,서울특별시 서대문구 북아현로11가길 7,초등학교,02-312-7701,http://www.chugye.es.kr,사립
충암고등학교,서울특별시 은평구 가좌로5길 5,고등학교,02-309-0236,http://cham.sen.hs.kr,사립
충암중학교,서울특별시 은평구 가좌로5길 5,중학교,070-5002-8740,https://choongam.sen.ms.kr/,사립
충암초등학교,서울특별시 은평구 가좌로5길 5,초등학교,02-302-2430,http://www.choongam.es.kr,사립
코리아외국인학교,서울특별시 서초구 남부순환로364길 7-16,외국인학교,02-571-2917,http://www.rischool.org/,사립
태강삼육초등학교,서울특별시 노원구 화랑로 815,초등학교,02-972-3671,http://taegang.sen.es.kr,사립
태랑중학교,서울특별시 노원구 화랑로51나길 51,중학교,02-973-1355,http://www.taerang.ms.kr,공립
태릉고등학교,서울특별시 중랑구 신내로23길 36,고등학교,02-6211-8585,http://taereung.sen.hs.kr,공립
태릉중학교,서울특별시 중랑구 공릉로2길 60-25,중학교,02-973-5551,www.taereung.ms.kr,공립
풍납중학교,서울특별시 송파구 올림픽로43길 20,중학교,02-2225-2000,http://www.pungnap.ms.kr,공립
풍문고등학교,서울특별시 강남구 자곡로 152,고등학교,02-3451-8800,http://poongmoon.sen.hs.kr,사립
풍성중학교,서울특별시 송파구 강동대로2길 27,중학교,02-2224-7700,http://www.pungsung.ms.kr,공립
하계중학교,서울특별시 노원구 노원로 261-8,중학교,02-3399-0200,http://www.hagye.ms.kr,공립
하나고등학교,서울특별시 은평구 연서로 535,고등학교,02-6913-1111,http://www.hana.hs.kr,사립
하비에르국제학교,서울특별시 종로구 비봉길 23,외국인학교,02-396-7688,http://www.xavier.sc.kr/,사립
학력인정 서울자동차고등학교,서울특별시 용산구 백범로45길 15,평생학교(고)-3년6학기,02-717-8304,http://www.seoulauto.sen.hs.kr,사립
학력인정 서현초등학교,서울특별시 영등포구 도신로53길 18,평생학교(초)-3년6학기,02-844-7035,http://,사립
학력인정 신동신정보산업고등학교(2년제),서울특별시 동작구 동작대로33마길 27-1,평생학교(고)-2년6학기,02-599-5586,http://www.dongshinv.hs.kr,사립
학력인정 신동신중.정보산업고등학교,서울특별시 동작구 동작대로33마길 27-1,평생학교(고)-3년6학기,02-599-5586,http://www.dongshinv.hs.kr,사립
학력인정 신동신중학교(2년제),서울특별시 동작구 동작대로33마길 27-1,평생학교(중)-2년6학기,02-599-5586,http://www.dongshinv.hs.kr,사립
학력인정 일성여자고등학교(2년제),서울특별시 마포구 마포대로11다길 11-6,평생학교(고)-2년6학기,02-716-0069,http://www.ajummaschool.com,사립
학력인정 일성여자중학교(2년제),서울특별시 마포구 마포대로11다길 11-6,평생학교(중)-2년6학기,02-716-0069,http://www.ajummaschool.com,사립
학력인정 정암미용고등학교(2년제),서울특별시 동대문구 왕산로 225,평생학교(고)-2년6학기,02-957-2788,https://jeongarm.sen.hs.kr/,사립
학력인정 진형고등학교(2년제),서울특별시 종로구 종로 386,평생학교(고)-2년6학기,02-2235-0001,http://jh.ac.kr,사립
학력인정 진형중학교(2년제),서울특별시 종로구 종로 386,평생학교(중)-2년6학기,02-2235-0001,http://jh.ac.kr,사립
학력인정 청량정보고등학교,서울특별시 동대문구 답십리로15길 32,평생학교(고)-3년6학기,02-2212-3166,http://dreamschool.sen.hs.kr,사립
학력인정 청량정보고등학교(2년제),서울특별시 동대문구 답십리로15길 32,평생학교(고)-2년6학기,02-2212-3166,http://dreamschool.hs.kr,사립
학력인정 청암고등학교(2년제),서울특별시 노원구 중계로 244,평생학교(고)-2년6학기,02-930-5646,www.ca.hs.kr,사립
학력인정 청암중학교(2년제),서울특별시 노원구 중계로 244,평생학교(중)-2년6학기,02-930-6511,http://ca.hs.kr,사립
학력인정 한림실업고등학교(2년제),서울특별시 송파구 충민로 172,평생학교(고)-2년6학기,02-400-6201,,사립
학력인정 한림연예예술고등학교,서울특별시 송파구 충민로 172,평생학교(고)-3년6학기,02-409-1021,http://,사립
학력인정 한림중학교(2년제),서울특별시 송파구 충민로 172,평생학교(중)-2년6학기,02-400-6201,http://www.hl.hs.kr,사립
학력인정 한림초등학교(4년제),서울특별시 송파구 충민로6길 71,평생학교(초)-3년6학기,02-400-6201,http://www.hanlim.or.kr,사립
한가람고등학교,서울특별시 양천구 목동서로 15,고등학교,02-2642-3862,http://www.hangaram.hs.kr,사립
한강미디어고등학교,서울특별시 영등포구 선유로55길 22,고등학교,02-2671-1448,http://www.hangang-ech.hs.kr,공립
한강중학교,서울특별시 용산구 녹사평대로 73,중학교,02-794-1791,http://hangang.sen.ms.kr,공립
한광고등학교,서울특별시 강서구 등촌로13길 110,고등학교,070-7458-1003,www.hankwang.hs.kr,사립
한국구화학교,서울특별시 강동구 고덕로 295-59,특수학교,02-428-0873,http://kuhwa.sen.sc.kr,사립
한국삼육고등학교,서울특별시 노원구 화랑로 815,고등학교,02-6395-3636,https://sahmyook.sen.hs.kr,사립
한국삼육중학교,서울특별시 노원구 화랑로 815,각종학교(중),02-6959-1345,36.sen.ms.kr,사립
한국영등포화교소학교,서울특별시 영등포구 경인로88길 9,외국인학교,02-2678-5939,http://yongxiao.kr/,사립
한국외국인학교,서울특별시 강남구 개포로 408,외국인학교,02-3496-0510,http://kisseoul.org/,사립
한국우진학교,서울특별시 마포구 월드컵북로38길 21,특수학교,02-6388-5800,http://woojin.sen.sc.kr,국립
한국육영학교,서울특별시 송파구 충민로6길 15,특수학교,02-443-9781,http://yukyoung.sen.sc.kr,사립
한국제과학교,서울특별시 영등포구 여의대방로61길 42,고등기술학교,02-843-6042,http://www.kib.or.kr,사립
한국켄트외국인학교,서울특별시 광진구 자양로35길 13,외국인학교,02-2201-7091,http://www.kkfs.org,사립
한국한성화교소학교,서울특별시 중구 명동2길 35,외국인학교,02-776-1688,http://www.hanxiao.or.kr/,사립
한국한성화교중고등학교,서울특별시 서대문구 연희로 176,외국인학교,02-324-0664,http://www.scs.or.kr/,사립
한빛맹학교,서울특별시 강북구 삼양로73가길 47,특수학교,02-987-2023,http://hanbit.sen.sc.kr,사립
한산중학교,서울특별시 강동구 풍성로 251,중학교,02-474-4903,http://urihansan.ms.kr,공립
한서고등학교,서울특별시 강서구 양천로11길 47,고등학교,02-2662-0021,http://hanseo.hs.kr,사립
한성고등학교,서울특별시 서대문구 북아현로1길 24,고등학교,02-363-4943,http://hanseong.sen.hs.kr,사립
한성과학고등학교,서울특별시 서대문구 통일로 279-79,고등학교,02-6917-0000,https://hansungsh.sen.hs.kr,공립
한성여자고등학교,서울특별시 성북구 삼선교로16길 117,고등학교,02-742-2845,http://www.hansung-g.sen.hs.kr,사립
한성여자중학교,서울특별시 성북구 삼선교로16길 118,중학교,02-742-2542,http://hansung.sen.ms.kr,사립
한성중학교,서울특별시 서대문구 북아현로1길 24,중학교,02-365-4942,http://www.hanseong.ms.kr,사립
한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80,고등학교,02-362-0130,http://www.hansei.org,사립
한신초등학교,서울특별시 도봉구 노해로49길 69,초등학교,02-901-7500,https://ihansin.sen.es.kr,사립
한양공업고등학교,서울특별시 중구 을지로 299,고등학교,02-2238-5181,http://www.hanyang.hs.kr,사립
한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,고등학교,02-2200-3520,http://www.hanyang-u.hs.kr/,사립
한양대학교사범대학부속중학교,서울특별시 성동구 마조로 42,중학교,02-2200-3700,https://hyu.sen.ms.kr,사립
한양중학교,서울특별시 중구 을지로 299,중학교,02-2234-4725,http://hanyang.sen.ms.kr,사립
한양초등학교,서울특별시 성동구 살곶이길 208,초등학교,02-2293-8732,http://www.hye.or.kr,사립
한영고등학교,서울특별시 강동구 동남로 832,고등학교,02-6954-1504,http://hanyoung.hs.kr,사립
한영외국어고등학교,서울특별시 강동구 동남로 832,고등학교,02-6954-1703,http://hyfl.sen.hs.kr,사립
한영중학교,서울특별시 강동구 동남로 832,중학교,02-6954-1403,http://hanyoung.sen.ms.kr,사립
한울중학교,서울특별시 금천구 독산로50길 60,중학교,02-856-4941,http://www.hanwool.ms.kr,공립
한천중학교,서울특별시 노원구 공릉로 265,중학교,02-948-5554,http://hancheon.sen.ms.kr,공립
항동중학교,서울특별시 구로구 연동로 239-2,중학교,02-2223-0223,http://hangdong.sen.ms.kr,공립
해누리중학교,서울특별시 송파구 송파대로37길 95,중학교,02-3469-4800,http://haenuri.sen.ms.kr,공립
해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,고등학교,070-8786-1300,http://www.haesung.hs.kr,사립
해성여자고등학교,서울특별시 동대문구 전농로20길 31,고등학교,070-7860-7100,http://haesung-g.hs.kr,사립
행당중학교,서울특별시 성동구 왕십리로 189,중학교,02-2292-2721,http://www.haengdang.ms.kr,공립
현대고등학교,서울특별시 강남구 압구정로 127,고등학교,02-546-6323,http://www.hyundai.hs.kr,사립
혜성여자고등학교,서울특별시 노원구 노원로16길 2,고등학교,02-972-4040,http://www.hyesung.hs.kr,사립
혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,고등학교,02-434-5946,http://hyewon.sen.hs.kr,사립
혜원여자중학교,서울특별시 중랑구 봉우재로58길 39,중학교,02-434-5947,http://hyewon.ms.kr,사립
혜화여자고등학교,서울특별시 강북구 인수봉로 127,고등학교,02-985-8415,http://hyehwa-h.sen.hs.kr,공립
홍은중학교,서울특별시 서대문구 연희로41길 94,중학교,02-3216-0512,http://www.hongeun.ms.kr,공립
홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23,고등학교,02-762-0826,hongik.sen.hs.kr,사립
홍익대학교사범대학부속여자고등학교,서울특별시 마포구 성미산로 51,고등학교,02-331-7584,http://hongik68.sen.hs.kr,사립
홍익대학교사범대학부속여자중학교,서울특별시 마포구 성미산로 51,중학교,02-331-7410,http://hongikg.sen.ms.kr,사립
홍익대학교사범대학부속중학교,서울특별시 성북구 성북로14가길 23,중학교,02-762-0824,http://hongik.sen.ms.kr,사립
홍익대학교사범대학부속초등학교,서울특별시 마포구 성미산로 51,초등학교,02-336-3500,http://hongik.sen.es.kr,사립
홍익디자인고등학교,서울특별시 마포구 성미산로 111,고등학교,02-3140-1256,http://hid.sen.hs.kr,사립
화계중학교,서울특별시 강북구 화계사길 63,중학교,02-986-3073,http://www.hwagye.ms.kr,공립
화곡고등학교,서울특별시 강서구 강서로45길 69,고등학교,070-8277-2900,http://hwagok.sen.hs.kr,사립
화곡보건경영고등학교,서울특별시 강서구 강서로45길 70,고등학교,070-8644-6300,http://seoul-hongshin.sen.hs.kr,사립
화곡중학교,서울특별시 강서구 강서로45길 70,중학교,070-8644-6400,http://www.hwagok.ms.kr,사립
화랑초등학교,서울특별시 노원구 화랑로 621,초등학교,02-972-2261,http://www.hwarang-s.es.kr/,사립
화원중학교,서울특별시 강서구 강서로17나길 86,중학교,02-811-2000,http://www.shwawon.ms.kr,공립
환일고등학교,서울특별시 중구 환일길 47,고등학교,02-390-7113,https://www.hwanil.hs.kr,사립
환일중학교,서울특별시 중구 환일길 47,중학교,02-390-7211,http://www.hwanil.ms.kr,사립
효문고등학교,서울특별시 도봉구 우이천로 432,고등학교,02-992-0778,http://hyomun.sen.hs.kr,공립
효문중학교,서울특별시 도봉구 우이천로 432,중학교,02-999-1785,http://hyomun.ms.kr,공립
휘경여자고등학교,서울특별시 동대문구 한천로 247,고등학교,02-2245-2307,http://hwikyung.sen.hs.kr,사립
휘경여자중학교,서울특별시 동대문구 한천로 247,중학교,02-2244-8927,http://www.hwikyung.ms.kr,사립
휘경중학교,서울특별시 동대문구 망우로18나길 20,중학교,02-2244-1359,http://www.hwigyong.ms.kr,공립
휘문고등학교,서울특별시 강남구 역삼로 541,고등학교,02-500-9500,http://www.whimoon.hs.kr/,사립
휘문중학교,서울특별시 강남구 역삼로 541,중학교,02-500-9700,http://whimoon.sen.ms.kr,사립
휘봉고등학교,서울특별시 동대문구 한천로 290,고등학교,02-2116-7211,http://hwibong.sen.hs.kr,공립
흑석고등학교,서울특별시 동작구 흑석한강로 36,고등학교,02-399-9605,http://,공립
